Date,Open,High,Low,Close,Adj Close,Volume
2018-10-31,0.780000,0.805000,0.775000,0.800000,0.723750,14807100
2018-11-01,0.800000,0.820000,0.800000,0.800000,0.723750,12053800
2018-11-02,0.810000,0.875000,0.810000,0.875000,0.791602,26880900
2018-11-05,0.850000,0.860000,0.835000,0.845000,0.764461,10914300
2018-11-07,0.850000,0.945000,0.850000,0.945000,0.854930,37944000
2018-11-08,0.965000,0.980000,0.910000,0.920000,0.832313,22458900
2018-11-09,0.935000,0.965000,0.905000,0.930000,0.841360,17820100
2018-11-12,0.930000,0.950000,0.925000,0.930000,0.841360,5361200
2018-11-13,0.895000,0.950000,0.890000,0.945000,0.854930,10413600
2018-11-14,0.950000,0.965000,0.920000,0.925000,0.836836,8988100
2018-11-15,0.930000,0.955000,0.915000,0.935000,0.845883,9761500
2018-11-16,0.945000,0.960000,0.925000,0.935000,0.845883,11664300
2018-11-19,0.940000,0.940000,0.920000,0.930000,0.841360,4692000
2018-11-20,0.910000,0.925000,0.905000,0.905000,0.818743,6862200
2018-11-21,0.895000,0.920000,0.885000,0.910000,0.823266,7487200
2018-11-22,0.915000,0.940000,0.900000,0.935000,0.845883,13830200
2018-11-23,0.935000,0.940000,0.920000,0.920000,0.832313,5667000
2018-11-26,0.920000,0.990000,0.920000,0.985000,0.891117,26259400
2018-11-27,0.985000,1.030000,0.960000,0.970000,0.877547,30507100
2018-11-28,0.980000,0.995000,0.975000,0.980000,0.886594,7326700
2018-11-29,1.000000,1.020000,0.980000,0.980000,0.886594,10911100
2018-11-30,0.980000,0.990000,0.950000,0.960000,0.868500,6491700
2018-12-03,0.995000,1.020000,0.990000,1.010000,0.913735,15042900
2018-12-04,1.000000,1.000000,0.975000,0.980000,0.886594,11153500
2018-12-05,0.955000,0.975000,0.955000,0.965000,0.873024,8081400
2018-12-06,0.955000,0.965000,0.935000,0.935000,0.845883,8525900
2018-12-07,0.950000,0.960000,0.935000,0.940000,0.850406,3912700
2018-12-10,0.915000,0.925000,0.890000,0.900000,0.814219,8697000
2018-12-11,0.900000,0.910000,0.840000,0.855000,0.773508,9528900
2018-12-12,0.875000,0.900000,0.875000,0.880000,0.796125,6917900
2018-12-13,0.890000,0.905000,0.870000,0.875000,0.791602,7290100
2018-12-14,0.865000,0.870000,0.845000,0.845000,0.764461,6637800
2018-12-17,0.835000,0.865000,0.835000,0.840000,0.759938,6442400
2018-12-18,0.830000,0.840000,0.820000,0.835000,0.755414,5739700
2018-12-19,0.835000,0.850000,0.835000,0.850000,0.768985,4704400
2018-12-20,0.840000,0.855000,0.820000,0.825000,0.746367,6460600
2018-12-21,0.815000,0.845000,0.815000,0.840000,0.759938,4364200
2018-12-24,0.835000,0.835000,0.825000,0.830000,0.750891,2173100
2018-12-26,0.815000,0.825000,0.790000,0.800000,0.723750,5103800
2018-12-27,0.830000,0.835000,0.805000,0.805000,0.728274,8420000
2018-12-28,0.815000,0.820000,0.805000,0.810000,0.732797,3453600
2018-12-31,0.820000,0.830000,0.815000,0.825000,0.746367,4140700
2019-01-01,0.825000,0.825000,0.825000,0.825000,0.746367,0
2019-01-02,0.840000,0.850000,0.825000,0.825000,0.746367,8682200
2019-01-03,0.825000,0.835000,0.815000,0.820000,0.741844,2636900
2019-01-04,0.805000,0.835000,0.800000,0.835000,0.755414,5376500
2019-01-07,0.850000,0.895000,0.845000,0.880000,0.796125,17036600
2019-01-08,0.870000,0.885000,0.860000,0.870000,0.787078,7552900
2019-01-09,0.870000,0.905000,0.870000,0.890000,0.805172,9825300
2019-01-10,0.890000,0.895000,0.875000,0.880000,0.796125,4245700
2019-01-11,0.885000,0.910000,0.885000,0.905000,0.818743,8512700
2019-01-14,0.900000,0.915000,0.885000,0.890000,0.805172,5359100
2019-01-15,0.895000,0.910000,0.895000,0.900000,0.814219,5502400
2019-01-16,0.910000,0.945000,0.900000,0.940000,0.850406,14685700
2019-01-17,0.945000,0.955000,0.925000,0.935000,0.845883,10791200
2019-01-18,0.945000,0.960000,0.940000,0.950000,0.859453,8955100
2019-01-21,0.965000,0.965000,0.950000,0.955000,0.863977,6465200
2019-01-22,0.950000,0.950000,0.930000,0.930000,0.841360,3820200
2019-01-23,0.930000,0.950000,0.910000,0.920000,0.832313,5657900
2019-01-24,0.920000,0.940000,0.920000,0.930000,0.841360,5790300
2019-01-25,0.930000,0.935000,0.910000,0.920000,0.832313,6758900
2019-01-28,0.925000,0.935000,0.910000,0.910000,0.823266,4306700
2019-01-29,0.910000,0.915000,0.900000,0.905000,0.818743,5124000
2019-01-30,0.925000,0.990000,0.920000,0.990000,0.895641,27629100
2019-01-31,1.010000,1.020000,0.975000,0.975000,0.882071,22776100
2019-02-01,0.985000,0.990000,0.955000,0.965000,0.873024,5783300
2019-02-04,0.975000,0.975000,0.960000,0.965000,0.873024,2227300
2019-02-05,0.965000,0.965000,0.965000,0.965000,0.873024,0
2019-02-07,0.980000,1.020000,0.975000,1.000000,0.904688,16776500
2019-02-08,0.990000,1.000000,0.980000,0.985000,0.891117,13558900
2019-02-11,0.990000,1.060000,0.990000,1.050000,0.949922,19545900
2019-02-12,1.050000,1.060000,1.030000,1.040000,0.940875,10161000
2019-02-13,1.050000,1.070000,1.040000,1.050000,0.949922,11931900
2019-02-14,1.050000,1.060000,1.030000,1.040000,0.940875,5246900
2019-02-15,1.040000,1.040000,0.995000,1.020000,0.922781,11512700
2019-02-18,1.030000,1.040000,1.000000,1.000000,0.904688,5498200
2019-02-19,1.000000,1.020000,0.990000,0.990000,0.895641,5263800
2019-02-20,0.995000,1.010000,0.995000,1.010000,0.913735,4823300
2019-02-21,1.010000,1.030000,0.995000,1.020000,0.922781,10876200
2019-02-22,1.020000,1.090000,1.020000,1.070000,0.968016,23361600
2019-02-25,1.070000,1.090000,1.020000,1.050000,0.949922,22501900
2019-02-26,1.060000,1.130000,1.040000,1.100000,0.995156,32732800
2019-02-27,1.110000,1.150000,1.110000,1.130000,1.022297,22215100
2019-02-28,1.130000,1.140000,1.090000,1.100000,0.995156,8957500
2019-03-01,1.100000,1.140000,1.100000,1.140000,1.031344,11284600
2019-03-04,1.150000,1.190000,1.150000,1.170000,1.058485,21303300
2019-03-05,1.150000,1.190000,1.140000,1.160000,1.049438,20934100
2019-03-06,1.160000,1.220000,1.150000,1.210000,1.094672,21781300
2019-03-07,1.200000,1.240000,1.170000,1.200000,1.085625,16772900
2019-03-08,1.190000,1.200000,1.170000,1.190000,1.076578,8309300
2019-03-11,1.190000,1.240000,1.170000,1.230000,1.112766,16848100
2019-03-12,1.260000,1.290000,1.240000,1.270000,1.148953,22421500
2019-03-13,1.270000,1.270000,1.220000,1.250000,1.130860,8997200
2019-03-14,1.260000,1.260000,1.230000,1.240000,1.121813,6988400
2019-03-15,1.240000,1.260000,1.210000,1.220000,1.103719,7925600
2019-03-18,1.230000,1.240000,1.200000,1.210000,1.094672,6053400
2019-03-19,1.210000,1.210000,1.170000,1.200000,1.085625,10284800
2019-03-20,1.190000,1.200000,1.170000,1.190000,1.076578,3038400
2019-03-21,1.200000,1.210000,1.180000,1.190000,1.076578,4935200
2019-03-22,1.240000,1.270000,1.230000,1.240000,1.121813,18843300
2019-03-25,1.220000,1.230000,1.190000,1.220000,1.103719,6786300
2019-03-26,1.220000,1.220000,1.150000,1.190000,1.076578,11722000
2019-03-27,1.200000,1.210000,1.180000,1.200000,1.085625,4330100
2019-03-28,1.190000,1.190000,1.160000,1.180000,1.067531,5416700
2019-03-29,1.170000,1.190000,1.150000,1.150000,1.040391,6715500
2019-04-01,1.170000,1.200000,1.170000,1.190000,1.076578,9767400
2019-04-02,1.200000,1.210000,1.160000,1.180000,1.067531,6268000
2019-04-03,1.180000,1.230000,1.180000,1.210000,1.094672,15410000
2019-04-04,1.220000,1.220000,1.180000,1.190000,1.076578,5562400
2019-04-05,1.190000,1.200000,1.180000,1.180000,1.067531,5686600
2019-04-08,1.190000,1.190000,1.150000,1.150000,1.040391,5567700
2019-04-09,1.140000,1.140000,1.080000,1.090000,0.986110,17376000
2019-04-10,1.080000,1.120000,1.070000,1.100000,0.995156,8757500
2019-04-11,1.110000,1.110000,1.050000,1.060000,0.958969,5692200
2019-04-12,1.070000,1.080000,1.060000,1.070000,0.968016,4660900
2019-04-15,1.080000,1.090000,1.040000,1.040000,0.940875,6710500
2019-04-16,1.050000,1.110000,1.030000,1.100000,0.995156,12690400
